NOMBRE,NOMBRE-WIKI,IDNOMBRE,tieneInstalacionesDeportivas,tieneWifi,generoAlumnos,TRANSPORTE,Cercanias,Cercanias Lines,Cercanias Station,Metro,Metro_Station,metro_line,Bus,bus_line,Superficie m²,ACCESIBILIDAD,NOMBRE-VIA,StreetAdressCompleta,calle madrid,NOMBRE-VIA-WIKI,NUM,LOCALIDAD,LOCALIDAD-WIKI,PROVINCIA,CODIGO-POSTAL,BARRIO,BARRIO-WIKI,DISTRITO,TipoUniversidad,DISTRITO-WIKI,LATITUD,LONGITUD,TELEFONO,EMAIL,TIPO,TipoSportsCenter,TipoInstalacion
Escuela Universitaria de Enfermería de la Cruz Roja,,Escuela-Universitaria-de-Enfermeria-de-la-Cruz-Roja,,,,"Metro: Guzmán el Bueno (líneas 6 y 7), Cuatro Caminos (líneas 1, 2 y 6).",,,,"Metro: Guzmán el Bueno (líneas 6 y 7), Cuatro Caminos (líneas 1, 2 y 6)","Guzmán el Bueno , Cuatro Caminos","6
7
1
2",,,,Sin información sobre accesibilidad para personas con movilidad reducida,REINA VICTORIA,"REINA VICTORIA, 28",Avenida de la Reina Victoria,http://www.wikidata.org/entity/Q5714243,28,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28003,Ciudad Universitaria,http://www.wikidata.org/entity/Q3319235,Moncloa-Aravaca,UniversitySchool,http://www.wikidata.org/entity/Q2017682,40.447245864225934,-3.7096954577510513,915343649,inforeue@cruzroja.es,/contenido/entidadesYorganismos/Universidades/EscuelasUniversitarias,,EducationalInstitution
Escuela Universitaria de Enfermería. Fundación Jiménez Díaz,,Escuela-Universitaria-de-Enfermeria.-Fundacion-Jimenez-Diaz,,,,"Metro: Moncloa (líneas 3 y 6), Arg&amp;uuml;elles (lineas 3, 4 y 6).",,,,"Metro: Moncloa (líneas 3 y 6), Arguelles (lineas 3, 4 y 6)","Moncloa , Arguelles","3
6
4",,,,Sin información sobre accesibilidad para personas con movilidad reducida,LISBOA,"LISBOA, 3",calle LISBOA Madrid,,3,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28008,Argüelles,http://www.wikidata.org/entity/Q64874,Moncloa-Aravaca,UniversitySchool,http://www.wikidata.org/entity/Q2017682,40.432178026136526,-3.7237339935316442,"915504863
915504864",escuelaenfermeriafjd@quironsalud.es,/contenido/entidadesYorganismos/Universidades/EscuelasUniversitarias,,EducationalInstitution
Escuela Universitaria de Magisterio,,Escuela-Universitaria-de-Magisterio,,,,"Metro: Eugenia de Montijo (línea 5), Carabanchel Alto (línea 11).  Cercanías Renfe: Aluche (C5).",Renfe: Aluche C5,C-5,Aluche,"Metro: Eugenia de Montijo (línea 5), Carabanchel Alto (línea 11)","Eugenia de Montijo , Carabanchel Alto","5
11",,,,Sin información sobre accesibilidad para personas con movilidad reducida,NUESTRA SEÑORA DE FATIMA,"NUESTRA SEÑORA DE FATIMA, 102",calle NUESTRA SEÑORA DE FATIMA Madrid,,102,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28047,Vista Alegre,http://www.wikidata.org/entity/Q3813741,Carabanchel,UniversitySchool,http://www.wikidata.org/entity/Q1001991,40.378328008655004,-3.7488801858007923,914651700,info@escuni.es,/contenido/entidadesYorganismos/Universidades/EscuelasUniversitarias,,EducationalInstitution
Facultad de Ciencias de la Actividad Física y del Deporte,,Facultad-de-Ciencias-de-la-Actividad-Fisica-y-del-Deporte-(INEF),,,,"Metro: Ciudad Universitaria (línea 6),Moncloa (líneas 3 y 6)",,,,"Metro: Ciudad Universitaria (línea 6),Moncloa (líneas 3 y 6)","Ciudad Universitaria ,Moncloa","6
3",,,,Sin información sobre accesibilidad para personas con movilidad reducida,MARTIN FIERRO,"MARTIN FIERRO, 7",calle MARTIN FIERRO Madrid,,7,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28040,Ciudad Universitaria,http://www.wikidata.org/entity/Q3319235,Moncloa-Aravaca,Faculty,http://www.wikidata.org/entity/Q2017682,40.4381730352489,-3.7325360017630174,910677850,,/contenido/entidadesYorganismos/Universidades/Facultades,,EducationalInstitution
Instituto de Estudios Bursátiles,,Instituto-de-Estudios-Bursatiles,,,,Cercanías Renfe: Aravaca (C7 y C10).,Aravaca C7 C10,"C-7
C-10",Aravaca,,,,,,,Sin información sobre accesibilidad para personas con movilidad reducida,TALGO,"TALGO, 5",calle TALGO Madrid,,5,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28023,Aravaca,http://www.wikidata.org/entity/Q3314682,Moncloa-Aravaca,OtherCenters,http://www.wikidata.org/entity/Q2017682,40.446914051263015,-3.7787937166693006,915240615,info@ieb.es,/contenido/entidadesYorganismos/Universidades/OtrosCentrosUniversitarios,,EducationalInstitution
Instituto de Salud Carlos III. Escuela Nacional de Medicina del Trabajo,,Instituto-de-Salud-Carlos-III.-Escuela-Nacional-de-Medicina-del-Trabajo,,,,Consulta los siguientes enlaces,,,,,,,,,,Sin información sobre accesibilidad para personas con movilidad reducida,SINESIO DELGADO,"SINESIO DELGADO, 8",Sinesio Delgado Street,http://www.wikidata.org/entity/Q52245452,8,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28029,La Paz,http://www.wikidata.org/entity/Q5869740,Fuencarral-El Pardo,OtherCenters,http://www.wikidata.org/entity/Q656196,40.47467830039234,-3.693859963015047,"918224039
918224026",secretaria.enmt@isciii.es,/contenido/entidadesYorganismos/Universidades/OtrosCentrosUniversitarios,,EducationalInstitution
Residencia de Estudiantes Ciudad Escolar. Comunidad de Madrid.,,Residencia-de-Estudiantes-Ciudad-Escolar.-Comunidad-de-Madrid.,,,mixto,"Cercanias Renfe: Ramón y Cajal (líneas C10, C8-A, C8-B)","Renfe: Ramón y Cajal (líneas C10, C8A, C8B, C3)","C-10
C-8
C-3",Ramón y Cajal,,,,,,,Accesible,COLMENAR VIEJO,COLMENAR VIEJO,calle COLMENAR VIEJO Madrid,,,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,,,,DISTRITO,ResidenceHall,,40.52514591809954,-3.6853908329744214,917342700,residenciadeestudiantes@educa.madrid.org,/contenido/entidadesYorganismos/Universidades/ColegiosMayores,,EducationalInstitution
Residencia de estudiantes Palacio de Barradas,,Residencia-de-estudiantes-Palacio-de-Barradas,,,mixto,"Metro: Noviciado (líneas 2, 3 y 10), San Bernardo (líneas 2 y 4).",,,,"Metro: Noviciado (líneas 2, 3 y 10), San Bernardo (líneas 2 y 4)","Noviciado , San Bernardo","2
3
10
4",,,,Accesible,SAN BERNARDO,"SAN BERNARDO, 63",San Bernardo street,http://www.wikidata.org/entity/Q5740864,63,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28015,Universidad,http://www.wikidata.org/entity/Q10387767,Centro,ResidenceHall,http://www.wikidata.org/entity/Q1763376,40.42645825034476,-3.706923606244769,"915228996
915232800
617342910",,/contenido/entidadesYorganismos/Universidades/ColegiosMayores,,EducationalInstitution
Residencia Universitaria Augustinus Nebrija,,Residencia-Universitaria-Augustinus-Nebrija,,,mixto,Metro: Islas Filipinas (línea 7) y Moncloa (líneas 3 y 6).,,,,Metro: Islas Filipinas (línea 7) y Moncloa (líneas 3 y 6),Islas Filipinas  y Moncloa,"7
3
6",,,,Accesible,CEA BERMUDEZ,"CEA BERMUDEZ, 59",calle de Cea Bermúdez,http://www.wikidata.org/entity/Q26791743,59,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28003,Gaztambide,http://www.wikidata.org/entity/Q10288587,Chamberí,ResidenceHall,http://www.wikidata.org/entity/Q1763370,40.43894007585974,-3.715531702478502,914521150,residencias@nebrija.es,/contenido/entidadesYorganismos/Universidades/ColegiosMayores,,EducationalInstitution
Residencia Universitaria Erasmo,,Residencia-Universitaria-Erasmo,,,mixto,Cercanías Renfe: Cantoblanco Universidad (líneas C4a y C4b).,Cantoblanco Universidad C4,C-4,Cantoblanco Universidad,,,,,,,Accesible,ERASMO DE ROTTERDAM,"ERASMO DE ROTTERDAM, 5",calle ERASMO DE ROTTERDAM Madrid,,5,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28049,El Goloso,http://www.wikidata.org/entity/Q10271137,Fuencarral-El Pardo,ResidenceHall,http://www.wikidata.org/entity/Q656196,40.548027795931425,-3.6989970922329403,911312100,erasmo@resa.es,/contenido/entidadesYorganismos/Universidades/ColegiosMayores,,EducationalInstitution
Residencia Universitaria Gómez Pardo,,Residencia-Universitaria-Gomez-Pardo,,,mixto,"Metro: Ríos Rosas (línea 1), Cuatro Caminos (líneas 1, 2 y 6).",,,,"Metro: Ríos Rosas (línea 1), Cuatro Caminos (líneas 1, 2 y 6)","Ríos Rosas , Cuatro Caminos","1
2
6",,,,No accesible,CRISTOBAL BORDIU,"CRISTOBAL BORDIU, 30","Calle de Cristóbal Bordiu, Madrid",http://www.wikidata.org/entity/Q27309902,30,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28003,Ríos Rosas,http://www.wikidata.org/entity/Q10366270,Chamberí,ResidenceHall,http://www.wikidata.org/entity/Q1763370,40.443040030471,-3.7009070820260876,914417921,residencia@fgomezpardo.es,/contenido/entidadesYorganismos/Universidades/ColegiosMayores,,EducationalInstitution
Residencia Universitaria José Pérez de Vargas,,Residencia-Universitaria-Jose-Perez-de-Vargas,,,mixto,Metro: Vicálvaro (línea 9).,,,,Metro: Vicálvaro (línea 9),Vicálvaro,9,,,,Sin información sobre accesibilidad para personas con movilidad reducida,DAROCA,"DAROCA, 321",calle DAROCA Madrid,,321,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28032,Casco Histórico de Vicálvaro,http://www.wikidata.org/entity/Q16544374,Vicálvaro,ResidenceHall,http://www.wikidata.org/entity/Q589403,40.406276896821566,-3.6127600502928536,917753042,administracion@residenciavicalvarourjc.com,/contenido/entidadesYorganismos/Universidades/ColegiosMayores,,EducationalInstitution
Residencia Universitaria Nebrija Arturo Soria,,Residencia-Universitaria-Nebrija-Arturo-Soria,,,mixto,Metro: Arturo soria (línea 4),,,,Metro: Arturo soria (línea 4),Arturo soria,4,,,,Accesible,ASURA,"ASURA, 90",calle ASURA Madrid,,90,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28043,Canillas,http://www.wikidata.org/entity/Q9694341,Hortaleza,ResidenceHall,http://www.wikidata.org/entity/Q1928529,40.45750817868435,-3.6544422302629136,914521150,residencias@nebrija.es,/contenido/entidadesYorganismos/Universidades/ColegiosMayores,,EducationalInstitution
Residencia Universitaria Nebrija Chamberí,,Residencia-Universitaria-Nebrija-Chamberi,,,mixto,"Metro: Bilbao (líneas 1 y 4), Alonso Martínez (líneas 4, 5 y 10).",,,,"Metro: Bilbao (líneas 1 y 4), Alonso Martínez (líneas 4, 5 y 10)","Bilbao , Alonso Martínez","1
4
5
10",,,,No accesible,NICASIO GALLEGO,"NICASIO GALLEGO, 12",street of Nicasio Gallego,http://www.wikidata.org/entity/Q28537739,12,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28010,Trafalgar,http://www.wikidata.org/entity/Q10384027,Chamberí,ResidenceHall,http://www.wikidata.org/entity/Q1763370,40.42942134889185,-3.698902512090178,"914471200
914521150",residencias@nebrija.es,/contenido/entidadesYorganismos/Universidades/ColegiosMayores,,EducationalInstitution
Residencia Universitaria Nebrija - Corazonistas,,Residencia-Universitaria-Nebrija---Corazonistas,,,mixto,"Metro: Arg&amp;uuml;elles (líneas 3, 4 y 6), Moncloa (líneas 3 y 6)",,,,"Metro: Arguelles (líneas 3, 4 y 6), Moncloa (líneas 3 y 6)","Arguelles , Moncloa","3
4
6",,,,No accesible,TUTOR,"TUTOR, 36",calle del Tutor,http://www.wikidata.org/entity/Q27245477,36,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28008,Argüelles,http://www.wikidata.org/entity/Q64874,Moncloa-Aravaca,ResidenceHall,http://www.wikidata.org/entity/Q2017682,40.42951144473094,-3.7166919067720485,"915478800
914521150",residencias@nebrija.es,/contenido/entidadesYorganismos/Universidades/ColegiosMayores,,EducationalInstitution
Residencia Universitaria Tagaste,,Residencia-Universitaria-Tagaste,,,mixto,Metro: Goya (líneas 2 y 4).,,,,Metro: Goya (líneas 2 y 4),Goya,"2
4",,,,Sin información sobre accesibilidad para personas con movilidad reducida,GENERAL PARDI&amp;Ntilde;AS,"GENERAL PARDI&amp;Ntilde;AS, 34",calle GENERAL PARDI&amp;Ntilde;AS Madrid,,34,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28001,Goya,http://www.wikidata.org/entity/Q3814578,Salamanca,ResidenceHall,http://www.wikidata.org/entity/Q1773521,40.42668459434315,-3.6784079436749755,"647904401
914354180",holamadrid@tagaste.com,/contenido/entidadesYorganismos/Universidades/ColegiosMayores,,EducationalInstitution
Universidad Autónoma de Madrid. Escuela Politécnica Superior,,Universidad-Autonoma-de-Madrid.-Escuela-Politecnica-Superior,,,,Cercanías Renfe: Cantoblanco Universidad (línea C4).,Cantoblanco Universidad C4,C-4,Cantoblanco Universidad,,,,,,,Sin información sobre accesibilidad para personas con movilidad reducida,FRANCISCO TOMAS Y VALIENTE,"FRANCISCO TOMAS Y VALIENTE, 11",calle FRANCISCO TOMAS Y VALIENTE Madrid,,11,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28049,El Goloso,http://www.wikidata.org/entity/Q10271137,Fuencarral-El Pardo,UniversitySchool,http://www.wikidata.org/entity/Q656196,40.54694594124175,-3.6915841963667,914977438,información.eps@uam.es,/contenido/entidadesYorganismos/Universidades/EscuelasUniversitarias,,EducationalInstitution
Universidad Autónoma de Madrid. Escuela Universitaria de Fisioterapia de la ONCE,,Universidad-Autonoma-de-Madrid.-Escuela-Universitaria-de-Fisioterapia-de-la-ONCE,,,,Cercanías Renfe: Mirasierra Paco de Lucía (C7 y C8).,Renfe: Mirasierra Paco de Lucía (C7 y C8),"C-7
C-8",Mirasierra Paco de Lucía,,,,,,,Sin información sobre accesibilidad para personas con movilidad reducida,NURIA,"NURIA, 42",calle de la Virgen de Nuria,http://www.wikidata.org/entity/Q130245312,42,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28034,Mirasierra,http://www.wikidata.org/entity/Q31134,Fuencarral-El Pardo,UniversitySchool,http://www.wikidata.org/entity/Q656196,40.493908768303584,-3.708268358490922,915894500,euf@once.es,/contenido/entidadesYorganismos/Universidades/EscuelasUniversitarias,,EducationalInstitution
Facultad de Ciencias (Universidad Autónoma de Madrid),http://www.wikidata.org/entity/Q5854574,Universidad-Autonoma-de-Madrid.-Facultad-de-Ciencias,,,,Cercanías Renfe: Cantoblanco Universidad (línea C4).,Cantoblanco Universidad C4,C-4,Cantoblanco Universidad,,,,,,,Sin información sobre accesibilidad para personas con movilidad reducida,FRANCISCO TOMAS Y VALIENTE,"FRANCISCO TOMAS Y VALIENTE, 7",calle FRANCISCO TOMAS Y VALIENTE Madrid,,7,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28049,El Goloso,http://www.wikidata.org/entity/Q10271137,Fuencarral-El Pardo,Faculty,http://www.wikidata.org/entity/Q656196,40.54537941407227,-3.6951833197962536,"914974331
914973005",informacion.ciencias@uam.es,/contenido/entidadesYorganismos/Universidades/Facultades,,EducationalInstitution
Universidad Autónoma de Madrid. Facultad de Ciencias Económicas y Empresariales,,Universidad-Autonoma-de-Madrid.-Facultad-de-Ciencias-Economicas-y-Empresariales,,,,Cercanías Renfe: Cantoblanco Universidad (línea C4).,Cantoblanco Universidad C4,C-4,Cantoblanco Universidad,,,,,,,Sin información sobre accesibilidad para personas con movilidad reducida,FRANCISCO TOMAS Y VALIENTE,"FRANCISCO TOMAS Y VALIENTE, 5",calle FRANCISCO TOMAS Y VALIENTE Madrid,,5,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28049,El Goloso,http://www.wikidata.org/entity/Q10271137,Fuencarral-El Pardo,Faculty,http://www.wikidata.org/entity/Q656196,40.54487238078954,-3.6966067777305702,"914974683
914976951",,/contenido/entidadesYorganismos/Universidades/Facultades,,EducationalInstitution
Facultad de Derecho (Universidad Autónoma de Madrid),http://www.wikidata.org/entity/Q63257260,Universidad-Autonoma-de-Madrid.-Facultad-de-Derecho,,,,,,,,,,,,,,Sin información sobre accesibilidad para personas con movilidad reducida,KELSEN,"KELSEN, 1",calle KELSEN Madrid,,1,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28049,El Goloso,http://www.wikidata.org/entity/Q10271137,Fuencarral-El Pardo,Faculty,http://www.wikidata.org/entity/Q656196,40.541584341026066,-3.6911146791930514,"914978118
914972503",informacion.derecho@uam.es,/contenido/entidadesYorganismos/Universidades/Facultades,,EducationalInstitution
Facultad de Filosofía y Letras (Universidad Autónoma de Madrid),http://www.wikidata.org/entity/Q3826416,Universidad-Autonoma-de-Madrid.-Facultad-de-Filosofia-y-Letras,,,,Cercanías Renfe: Cantoblanco Universidad (línea C4).,Cantoblanco Universidad C4,C-4,Cantoblanco Universidad,,,,,,,Sin información sobre accesibilidad para personas con movilidad reducida,FRANCISCO TOMAS Y VALIENTE,"FRANCISCO TOMAS Y VALIENTE, 1",calle FRANCISCO TOMAS Y VALIENTE Madrid,,1,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28049,El Goloso,http://www.wikidata.org/entity/Q10271137,Fuencarral-El Pardo,Faculty,http://www.wikidata.org/entity/Q656196,40.544325916954385,-3.698365543129191,914974354,informacion.filosofia@uam.es,/contenido/entidadesYorganismos/Universidades/Facultades,,EducationalInstitution
Facultad de Formación de Profesorado y Educación (Universidad Autónoma de Madrid),http://www.wikidata.org/entity/Q63208550,Universidad-Autonoma-de-Madrid.-Facultad-de-Formacion-de-Profesorado-y-Educacion,,,,Cercanías Renfe: Cantoblanco Universidad (línea C4).,Cantoblanco Universidad C4,C-4,Cantoblanco Universidad,,,,,,,Sin información sobre accesibilidad para personas con movilidad reducida,FRANCISCO TOMAS Y VALIENTE,"FRANCISCO TOMAS Y VALIENTE, 3",calle FRANCISCO TOMAS Y VALIENTE Madrid,,3,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28049,El Goloso,http://www.wikidata.org/entity/Q10271137,Fuencarral-El Pardo,Faculty,http://www.wikidata.org/entity/Q656196,40.54451020545557,-3.697774510862534,"914974682
914977567",conserjeria.fprofesorado@uam.es,/contenido/entidadesYorganismos/Universidades/Facultades,,EducationalInstitution
Facultad de Medicina (Universidad Autónoma de Madrid),http://www.wikidata.org/entity/Q5855042,Universidad-Autonoma-de-Madrid.-Facultad-de-Medicina,,,,Metro: Begoña (línea 10).,,,,Metro: Begoña (línea 10),Begoña,10,,,,Sin información sobre accesibilidad para personas con movilidad reducida,ARZOBISPO MORCILLO,"ARZOBISPO MORCILLO, 4",calle ARZOBISPO MORCILLO Madrid,,4,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28029,La Paz,http://www.wikidata.org/entity/Q5869740,Fuencarral-El Pardo,Faculty,http://www.wikidata.org/entity/Q656196,40.4808908842711,-3.6909106726884695,914975486,informacion.medicina@uam.es,/contenido/entidadesYorganismos/Universidades/Facultades,,EducationalInstitution
Universidad Autónoma de Madrid. Facultad de Psicología,,Universidad-Autonoma-de-Madrid.-Facultad-de-Psicologia,,,,Cercanías Renfe: Cantoblanco Universidad (línea C4).,Cantoblanco Universidad C4,C-4,Cantoblanco Universidad,,,,,,,Sin información sobre accesibilidad para personas con movilidad reducida,IVAN PAVLOV,"IVAN PAVLOV, 6",calle IVAN PAVLOV Madrid,,6,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28049,El Goloso,http://www.wikidata.org/entity/Q10271137,Fuencarral-El Pardo,Faculty,http://www.wikidata.org/entity/Q656196,40.543827683418954,-3.6924908365072424,914974434,,/contenido/entidadesYorganismos/Universidades/Facultades,,EducationalInstitution
Universidad Complutense de Madrid. Centro Complutense para la Enseñanza del Español,,Universidad-Complutense-de-Madrid.-Centro-Complutense-para-la-Ensenanza-del-Espanol,,,,Metro: Ciudad Universitaria (línea 6).,,,,Metro: Ciudad Universitaria (línea 6),Ciudad Universitaria,6,,,,Sin información sobre accesibilidad para personas con movilidad reducida,MENENDEZ PELAYO,MENENDEZ PELAYO,"Avenida de Menéndez Pelayo, Madrid",http://www.wikidata.org/entity/Q28936960,,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28040,Ciudad Universitaria,http://www.wikidata.org/entity/Q3319235,Moncloa-Aravaca,OtherCenters,http://www.wikidata.org/entity/Q2017682,40.4489838961669,-3.730503351852514,913945325,ceextran@filol.ucm.es,/contenido/entidadesYorganismos/Universidades/OtrosCentrosUniversitarios,,EducationalInstitution
Universidad Complutense de Madrid. Centro Superior de Idiomas Modernos,,Universidad-Complutense-de-Madrid.-Centro-Superior-de-Idiomas-Modernos,,,,Metro: Ciudad Universitaria (línea 6).,,,,Metro: Ciudad Universitaria (línea 6),Ciudad Universitaria,6,,,,Sin información sobre accesibilidad para personas con movilidad reducida,PROFESOR ARANGUREN,PROFESOR ARANGUREN,calle PROFESOR ARANGUREN Madrid,,,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28040,Ciudad Universitaria,http://www.wikidata.org/entity/Q3319235,Moncloa-Aravaca,OtherCenters,http://www.wikidata.org/entity/Q2017682,40.447654037490636,-3.732389406635356,"913947754
913946358
913947813",idiomascomplutense@ucm.es,/contenido/entidadesYorganismos/Universidades/OtrosCentrosUniversitarios,,EducationalInstitution
Universidad Complutense de Madrid. Escuela Profesional de Medicina Legal y Forense,,Universidad-Complutense-de-Madrid.-Escuela-Profesional-de-Medicina-Legal-y-Forense,,,,Metro: Ciudad Universitaria (línea 6).,,,,Metro: Ciudad Universitaria (línea 6),Ciudad Universitaria,6,,,,Sin información sobre accesibilidad para personas con movilidad reducida,COMPLUTENSE,COMPLUTENSE,"Avenida Complutense, Madrid",http://www.wikidata.org/entity/Q63954356,,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28040,Ciudad Universitaria,http://www.wikidata.org/entity/Q3319235,Moncloa-Aravaca,OtherCenters,http://www.wikidata.org/entity/Q2017682,40.443658832937935,-3.7273650145663653,913941574,emedicin@ucm.es,/contenido/entidadesYorganismos/Universidades/OtrosCentrosUniversitarios,,EducationalInstitution
